NAME/SERVICE/ADDRESS/ROUTE/ZONE/CONTACT
Cedar Services Corp - SiSW-COMM-2YD   1286 Telegraph Pkwy           RT-DET-0A1    C-05034       
Silver Maintenance - SitSW-COMM-2YD   5525 Harrison Ct              RT-DET-0A1    C-08477       
Apex Transport Co - SiteSW-COMM-2YD   5019 Maple Ave                RT-DET-0A1    C-27906       
Lakeside Removal - Site SW-COMM-2YD   5897 Grand River Ave          RT-DET-0A1    C-15134       
Liberty Landscaping - SiSW-COMM-2YD   7294 Washington Rd            RT-DET-0A1    C-40786       
United Landscaping LLC -SW-COMM-2YD   814 Harrison Ct               RT-DET-0A1    C-37902       
Quality Waste Co - Site SW-COMM-2YD   1387 Greenfield Way           RT-DET-0A1    C-27441       
Midwest Services Inc - SSW-COMM-2YD   4479 Middlebelt Ln            RT-DET-0A1    C-16237       
Summit Construction LLC SW-COMM-2YD   7408 Cedar Blvd               RT-DET-0A1    C-41496       
Oak Landscaping - Site 1SW-COMM-2YD   8335 Harrison Pkwy            RT-DET-0A1    C-06458       
Cornerstone Sanitation -SW-COMM-2YD   4908 Cass Ln                  RT-DET-0A1    C-09322       
Silver Recycling Co - SiSW-COMM-2YD   9276 Cedar Ln                 RT-DET-0A1    C-17073       
Eagle Recycling Co - SitSW-COMM-2YD   6987 Grant Ln                 RT-DET-0A1    C-01520       
Red Contracting Co. - SiSW-COMM-2YD   1684 Lincoln Way              RT-DET-0A1    C-03620       
Iron Sanitation Ltd - SiSW-COMM-2YD   6080 Cherry Hill Blvd         RT-DET-0A1    C-44890       
Liberty Removal - Site 1SW-COMM-2YD   2009 Grand River Rd           RT-DET-0A1    C-44854       
Summit Construction LLC SW-COMM-2YD   2090 Middlebelt Ave           RT-DET-0A1    C-13956       
Delta Builders - Site 3 SW-COMM-2YD   8257 Ford Dr                  RT-DET-0A1    C-31785       
Cornerstone Maintenance SW-COMM-2YD   837 Cass Ln                   RT-DET-0A1    C-13020       
Juniper Builders - Site SW-COMM-2YD   9595 Grant St                 RT-DET-0A1    C-06297       
Liberty Construction LtdSW-COMM-2YD   1472 Harrison Rd              RT-DET-0A1    C-11800       
Twin Builders - Site 1  SW-COMM-2YD   9263 Trumbull Ave             RT-DET-0A1    C-25571       
United Disposal - Site 2SW-COMM-2YD   4935 Oak Way                  RT-DET-0A1    C-35136       
Valley Disposal Ltd - SiSW-COMM-2YD   2357 Maple Rd                 RT-DET-0A1    C-27114       
Riverside Excavating - SSW-COMM-2YD   1975 Adams Pkwy               RT-DET-0A1    C-27588       
Summit Demolition Corp -SW-COMM-2YD   4479 Joy Pkwy                 RT-DET-0A1    C-04656       
Eagle Builders Corp - SiSW-COMM-2YD   8414 Telegraph Blvd           RT-DET-0A1    C-27663       
Cedar Removal - Site 1  SW-COMM-2YD   7822 Oak Dr                   RT-DET-0A1    C-17382       
Riverside Builders Inc -SW-COMM-2YD   7730 Jackson Ct               RT-DET-0A1    C-10375       
Pioneer Transport Inc - SW-COMM-2YD   547 Warren Dr                 RT-DET-0A1    C-18773       
First Disposal Ltd - SitSW-COMM-2YD   741 Grant Way                 RT-DET-0A1    C-28568       
Valley Maintenance Inc -SW-COMM-2YD   9261 Monroe Pkwy              RT-DET-0A1    C-08495       
Iron Services LLC - SiteSW-COMM-2YD   9043 Plymouth St              RT-DET-0A1    C-41558       
Cornerstone Waste Inc - SW-COMM-2YD   6484 Michigan Rd              RT-DET-0A1    C-12848       
Golden Waste Inc - Site SW-COMM-2YD   7083 Plymouth Ave             RT-DET-0A1    C-35261       
Red Waste Co - Site 3   SW-COMM-2YD   5533 Greenfield Dr            RT-DET-0A1    C-14824       
Golden Services - Site 3SW-COMM-2YD   8424 Cass Ct                  RT-DET-0A1    C-32100       
West Construction Ltd - SW-COMM-2YD   108 Cass Dr                   RT-DET-0A1    C-08951       
Midwest Excavating LLC -SW-COMM-2YD   RR 5 Box 706                  RT-DET-0A1    C-32733       
Midwest Removal Inc - SiSW-COMM-2YD   1733 Harrison Rd              RT-DET-0A1    C-13228       
North Landscaping Inc - SW-COMM-2YD   1225 Main Rd                  RT-DET-0A1    C-34122       
Red Sanitation Inc - SitSW-COMM-2YD   7336 Cherry Hill Pkwy         RT-DET-0A1    C-22637       
Cornerstone Waste Co - SSW-COMM-2YD   4906 Main Ln                  RT-DET-0A1    C-21026       
Midwest Hauling Co - SitSW-COMM-2YD   5801 Warren Dr                RT-DET-0A1    C-28351       
Cedar Sanitation Corp - SW-COMM-2YD   7339 Middlebelt Ln            RT-DET-0A1    C-11833       
Pioneer Waste Ltd - SiteSW-COMM-2YD   1528 Michigan Ct              RT-DET-0A1    C-16767       
Lakeside Hauling Inc - SSW-COMM-2YD   8551 Maple Way                RT-DET-0A1    C-04608       
Apex Contracting Inc - SSW-COMM-2YD   6884 Grand River Ave          RT-DET-0A1    C-44256       
Delta Demolition - Site SW-COMM-2YD   1243 Van Buren Dr             RT-DET-0A1    C-32922       
Magnolia Landscaping LtdSW-COMM-2YD   3787 Van Buren Ct             RT-DET-0A1    C-34006       
Keystone Hauling Ltd - SSW-COMM-2YD   2362 Orchard Lake Ave         RT-DET-0A1    C-20224       
Summit Services Ltd - SiSW-COMM-2YD   6945 Lincoln Ave              RT-DET-0A1    C-18373       
Liberty Hauling - Site 1SW-COMM-2YD   RR 7 Box 479                  RT-DET-0A1    C-11026       
Keystone Development LLCSW-COMM-2YD   2080 Plymouth Ave             RT-DET-0A1    C-27169       
United Landscaping - SitSW-COMM-2YD   8803 Greenfield Way           RT-DET-0A1    C-28188       
West Contracting LLC - SSW-COMM-2YD   7952 Monroe Way               RT-DET-0A1    C-33546       
Pioneer Construction IncSW-COMM-2YD   4712 Main Ct                  RT-DET-0A1    C-37764       
Heritage Landscaping LtdSW-COMM-2YD   8024 Jackson Ln               RT-DET-0A1    C-06789       
Cornerstone Hauling Co -SW-COMM-2YD   5628 Cedar Blvd               RT-DET-0A1    C-40953       
Apex Demolition LLC - SiSW-COMM-2YD   7906 Maple Ave                RT-DET-0A1    C-16710       
Golden Contracting - SitSW-COMM-2YD   5358 Trumbull Blvd            RT-DET-0A1    C-19803       
Midwest Waste Corp - SitSW-COMM-2YD   6437 Cedar Way                RT-DET-0A1    C-27094       
Golden Waste - Site 4   SW-COMM-2YD   6860 Harrison Ln              RT-DET-0A1    C-34831       
Iron Removal Co - Site 3SW-COMM-2YD   7963 Joy Pkwy                 RT-DET-0A1    C-31883       
Lakeside Development Co SW-COMM-2YD   8445 Harrison Blvd            RT-DET-0A1    C-17190       
Golden Disposal - Site 1SW-COMM-2YD   8163 Oak Ln                   RT-DET-0A1    C-41642       
Summit Landscaping Inc -SW-COMM-2YD   4780 Van Buren Pkwy           RT-DET-0A1    C-23520       
cornerstone contracting SW-COMM-2YD   4246 Jefferson Pkwy           RT-DET-0A1    C-02343       
Midwest Construction Co SW-COMM-2YD   4431 Cedar Blvd               RT-DET-0A1    C-32112       
First Construction Co - SW-COMM-2YD   7404 Grand River Dr           RT-DET-0A1    C-22039       
Juniper Transport - SiteSW-COMM-2YD   421 Middlebelt Rd             RT-DET-0A1    C-26092       
North Hauling - Site 2  SW-COMM-2YD   9602 Main Pkwy                RT-DET-0A1    C-37392       
Summit Disposal LLC - SiSW-COMM-2YD   4011 Joy Dr                   RT-DET-0A1    C-11142       
Cedar Contracting LLC - SW-COMM-2YD   6566 Washington Pkwy          RT-DET-0A1    C-38808       
Valley Transport LLC - SSW-COMM-2YD   4768 Franklin Pkwy            RT-DET-0A1    C-11820       
Cedar Removal Inc - SiteSW-COMM-2YD   2262 Cedar Ave                RT-DET-0A1    C-24552       
I. Maintenance - Site 4 SW-COMM-2YD   8528 Trumbull Ct              RT-DET-0A1    C-00701       
Midwest Demolition - SitSW-COMM-2YD   2178 Maple Ln                 RT-DET-0A1    C-36289       
Magnolia Disposal LLC - SW-COMM-2YD   181 Plymouth Ct               RT-DET-0A1    C-22695       
Keystone Waste LLC - SitSW-COMM-2YD   6402 Washington Rd            RT-DET-0A1    C-14586       
Zephyr Landscaping Ltd -SW-COMM-2YD   9633 Cass Ct                  RT-DET-0A1    C-38680       
Heritage Waste Co - SiteSW-COMM-2YD   2754 Grant Ct                 RT-DET-0A1    C-39030       
Keystone Landscaping IncSW-COMM-2YD   PO Box 4394                   RT-DET-0A1    C-23548       
Red Sanitation Ltd - SitSW-COMM-2YD   8312 Warren Blvd              RT-DET-0A1    C-13109       
Iron Landscaping Co - SiSW-COMM-2YD   565 Orchard Lake Way          RT-DET-0A1    C-07272       
Quality Builders Ltd - SSW-COMM-2YD   6080 Washington Pkwy          RT-DET-0A1    C-24645       
Pioneer Excavating LLC -SW-COMM-2YD   6874 Haggerty Blvd            RT-DET-0A1    C-06317       
Zephyr Contracting LLC -SW-COMM-2YD   9467 Grant Dr                 RT-DET-0A1    C-21635       
Oak Services Corp - SiteSW-COMM-2YD   1782 Oak Pkwy                 RT-DET-0A1    C-17729       
Summit Removal LLC - SitSW-COMM-2YD   6748 Monroe Rd                RT-DET-0A1    C-21500       
Golden Waste LLC - Site SW-COMM-2YD   8237 Franklin Rd              RT-DET-0A1    C-40367       
United Construction Co -SW-COMM-2YD   2446 Cass Pkwy                RT-DET-0A1    C-33491       
United Construction - SiSW-COMM-2YD   5995 Cedar Ct                 RT-DET-0A1    C-18764       
Oak Builders - Site 4   SW-COMM-2YD   8428 Lincoln Rd               RT-DET-0A1    C-15326       
Apex Construction LLC - SW-COMM-2YD   6882 Madison St               RT-DET-0A1    C-23592       
Magnolia Sanitation - SiSW-COMM-2YD   8739 Cherry Hill Ct           RT-DET-0A1    C-36488       
Cornerstone Recycling - SW-COMM-2YD   1368 Van Buren Blvd           RT-DET-0A1    C-17261       
Riverside Sanitation LLCSW-COMM-2YD   3665 Franklin Ct              RT-DET-0A1    C-13473       
Zephyr Transport Corp - SW-COMM-2YD   9364 Haggerty St              RT-DET-0A1    C-20136       
Lakeside Services LLC - SW-COMM-2YD   665 Ford Rd                   RT-DET-0A1    C-20055       
Oak Construction Co - SiSW-COMM-2YD   7834 Woodward St              RT-DET-0A1    C-27474       
Heritage Transport - SitSW-COMM-2YD   3605 Middlebelt Dr            RT-DET-0A1    C-25282       
North Transport Co - SitSW-COMM-2YD   2429 Joy Ln                   RT-DET-0A1    C-00295       
Liberty Services Inc - SSW-COMM-2YD   8183 Orchard Lake Way         RT-DET-0A1    C-34718       
United Sanitation LLC - SW-COMM-2YD   8750 Monroe Rd                RT-DET-0A1    C-00101       
West Removal Co - Site 1SW-COMM-2YD   7146 Oak Way                  RT-DET-0A1    C-17225       
Midwest Transport - SiteSW-COMM-2YD   5269 Jefferson Ct             RT-DET-0A1    C-00810       
Apex Sanitation Co - SitSW-COMM-2YD   2724 Grant Way                RT-DET-0A1    C-44372       
Iron Contracting Corp - SW-COMM-2YD   6704 Franklin Way             RT-DET-0A1    C-35405       
Quality Hauling - Site 2SW-COMM-2YD   6903 Main Way                 RT-DET-0A1    C-40330       
Summit Hauling - Site 3 SW-COMM-2YD   4848 Washington Ct            RT-DET-0A1    C-42936       
Zephyr Demolition - SiteSW-COMM-2YD   2054 Woodward Ct              RT-DET-0A1    C-06387       
Oak Development Ltd - SiSW-COMM-2YD   6270 Plymouth Dr              RT-DET-0A1    C-25698       
Cornerstone Sanitation -SW-COMM-2YD   9157 Ford Ln                  RT-DET-0A1    C-10801       
Pioneer Development - SiSW-COMM-2YD   9663 Haggerty Ct              RT-DET-0A1    C-42394       
West Removal LLC - Site SW-COMM-2YD   8639 Oak Ln                   RT-DET-0A1    C-42646       
West Contracting Ltd - SSW-COMM-2YD   5559 Jackson Way              RT-DET-0A1    C-42450       
Keystone Demolition Ltd SW-COMM-2YD   325 Woodward Dr               RT-DET-0A1    C-23601       
Golden Development Co - SW-COMM-2YD   4174 Orchard Lake Ct          RT-DET-0A1    C-19153       
Oak Services - Site 4   SW-COMM-2YD   3604 Grand River Dr           RT-DET-0A1    C-35421       
Riverside Builders Ltd -SW-COMM-2YD   1566 Woodward Pkwy            RT-DET-0A1    C-27895       
Eagle Landscaping - SiteSW-COMM-2YD   5641 Jackson Way              RT-DET-0A1    C-23931       
Twin Development - Site SW-COMM-2YD   6679 Main Blvd                RT-DET-0A1    C-04263       
Silver Hauling Corp - SiSW-COMM-2YD   3555 Grand River Ave          RT-DET-0A1    C-28719       
Delta Demolition Co - SiSW-COMM-2YD   2801 Madison Ave              RT-DET-0A1    C-16833       
Golden Hauling Corp - SiSW-COMM-2YD   8713 Jackson Rd               RT-DET-0A1    C-04142       
Juniper Builders Co - SiSW-COMM-2YD   6701 Warren Way               RT-DET-0A1    C-35678       
Red Landscaping Co - SitSW-COMM-2YD   9104 Ford Rd                  RT-DET-0A1    C-10913       
Pioneer Builders Ltd - SSW-COMM-2YD   3366 Adams St                 RT-DET-0A1    C-12158       
Twin Removal Co - Site 2SW-COMM-2YD   8177 Oak Ln                   RT-DET-0A1    C-11972       
Apex Removal - Site 1   SW-COMM-2YD   6631 Franklin Blvd            RT-DET-0A1    C-09935       
Juniper Construction CorSW-COMM-2YD   6829 Greenfield Blvd          RT-DET-0A1    C-07130       
Magnolia Removal Corp - SW-COMM-2YD   1485 Joy Pkwy                 RT-DET-0A1    C-12759       
North Waste Corp - Site SW-COMM-2YD   8710 Plymouth Ln              RT-DET-0A1    C-15494       
Liberty Excavating Inc -SW-COMM-2YD   7641 Jackson Rd               RT-DET-0A1    C-03945       
Pioneer Excavating Co. -SW-COMM-2YD   7196 Haggerty Dr              RT-DET-0A1    C-04073       
Apex Contracting - Site SW-COMM-2YD   3956 Warren St                RT-DET-0A1    C-25198       
Oak Maintenance LLC - SiSW-COMM-2YD   4118 Van Buren Blvd           RT-DET-0A1    C-00980       
Heritage Development LtdSW-COMM-2YD   851 Ford Ln                   RT-DET-0A1    C-39395       
Oak Excavating - Site 4 SW-COMM-2YD   9167 Michigan St              RT-DET-0A1    C-31983       
Golden Landscaping Inc -SW-COMM-2YD   728 Washington Dr             RT-DET-0A1    C-08027       
Cedar Construction - SitSW-COMM-2YD   818 Middlebelt Pkwy           RT-DET-0A1    C-12618       
Valley Builders Corp - SSW-COMM-2YD   7506 Adams Rd                 RT-DET-0A1    C-06094       
Red Construction LLC - SSW-COMM-2YD   7484 Michigan Blvd            RT-DET-0A1    C-03556       
Heritage Hauling - Site SW-COMM-2YD   9767 Woodward Ct              RT-DET-0A1    C-07757       
Cedar Sanitation Ltd - SSW-COMM-2YD   5937 Monroe Blvd              RT-DET-0A1    C-03841       
West Disposal Ltd - SiteSW-COMM-2YD   4803 Telegraph Ln             RT-DET-0A1    C-19555       
Quality Landscaping Ltd SW-COMM-2YD   4966 Trumbull Rd              RT-DET-0A1    C-40656       
Keystone Recycling LLC -SW-COMM-2YD   5258 Warren Rd                RT-DET-0A1    C-07311       
Oak Construction Co. - SSW-COMM-2YD   6912 Cherry Hill Way          RT-DET-0A1    C-03194       
Eagle Landscaping - SiteSW-COMM-2YD   5573 Grand River Blvd         RT-DET-0A1    C-23931       
Apex Transport Corp - SiSW-COMM-2YD   302 Ford Way                  RT-DET-0A1    C-13880       
Silver Services Co - SitSW-COMM-2YD   6580 Cedar Pkwy               RT-DET-0A1    C-03589       
United Demolition - SiteSW-COMM-2YD   3730 Grant St                 RT-DET-0A1    C-28082       
Heritage Builders LLC - SW-COMM-2YD   1159 Middlebelt St            RT-DET-0A1    C-35761       
Quality Recycling LLC - SW-COMM-2YD   8354 Oak Ave                  RT-DET-0A1    C-24266       
Blue Waste Inc - Site 1 SW-COMM-2YD   6660 Grand River Ln           RT-DET-0A1    C-24732       
United Builders - Site 1SW-COMM-2YD   1661 Van Buren Pkwy           RT-DET-0A1    C-06341       
Apex Disposal - Site 4  SW-COMM-2YD   8029 Grant Rd                 RT-DET-0A1    C-27047       
Liberty Construction LtdSW-COMM-2YD   4155 Harrison Dr              RT-DET-0A1    C-12048       
Cedar Contracting - SiteSW-COMM-2YD   8049 Michigan Ct              RT-DET-0A1    C-40427       
Riverside Demolition LLCSW-COMM-2YD   9502 Monroe Rd                RT-DET-0A1    C-32598       
Zephyr Demolition Corp -SW-COMM-2YD   2571 Telegraph Dr             RT-DET-0A1    C-42966       
Apex Removal Inc - Site SW-COMM-2YD   3102 Grant Rd                 RT-DET-0A1    C-39591       
Delta Hauling LLC - SiteSW-COMM-2YD   382 Woodward Ave              RT-DET-0A1    C-40475       
Cedar Hauling LLC - SiteSW-COMM-2YD   5138 Orchard Lake Blvd        RT-DET-0A1    C-39793       
Apex Recycling - Site 3 SW-COMM-2YD   2665 Joy Rd                   RT-DET-0A1    C-11546       
Riverside Development LLSW-COMM-2YD   671 Jefferson Pkwy            RT-DET-0A1    C-16738       
Twin Removal Corp - SiteSW-COMM-2YD   2329 Madison Way              RT-DET-0A1    C-12637       
Valley Development LLC -SW-COMM-2YD   5967 Warren Way               RT-DET-0A1    C-38111       
Quality Hauling LLC - SiSW-COMM-2YD   3685 Harrison Ave             RT-DET-0A1    C-06903       
Summit Development - SitSW-COMM-2YD   5545 Joy Way                  RT-DET-0A1    C-34717       
Eagle Excavating - Site SW-COMM-2YD   8448 Monroe St                RT-DET-0A1    C-40674       
Midwest Construction - SSW-COMM-2YD   6907 Warren Way               RT-DET-0A1    C-18198       
Valley Disposal - Site 4SW-COMM-2YD   1122 Washington Ct            RT-DET-0A1    C-10765       
Quality Sanitation Co - SW-COMM-2YD   2762 Cherry Hill Blvd         RT-DET-0A1    C-32419       
Iron Disposal - Site 1  SW-COMM-2YD   No Address on File            RT-DET-0A1    C-14458       
West Disposal Ltd - SiteSW-COMM-2YD   7464 Harrison Pkwy            RT-DET-0A1    C-30592       
Pioneer Recycling LLC - SW-COMM-2YD   4104 Greenfield St            RT-DET-0A1    C-08473       
Valley Builders Ltd - SiSW-COMM-2YD   1635 Cherry Hill Way          RT-DET-0A1    C-06645       
North Development Inc - SW-COMM-2YD   3611 Grand River St           RT-DET-0A1    C-44249       
Pioneer Landscaping - SiSW-COMM-2YD   647 Madison Way               RT-DET-0A1    C-29235       
Silver Contracting - SitSW-COMM-2YD   4750 Greenfield Way           RT-DET-0A1    C-33126       
Magnolia Transport Corp SW-COMM-2YD   609 Adams Ave                 RT-DET-0A1    C-33893       
Summit Disposal - Site 2SW-COMM-2YD   1152 Joy Ct                   RT-DET-0A1    C-07611       
West Demolition - Site 4SW-COMM-2YD   4882 Cass Ave                 RT-DET-0A1    C-10424       
Cornerstone Landscaping SW-COMM-2YD   6097 Grand River St           RT-DET-0A1    C-17889       
Delta Development - SiteSW-COMM-2YD   8640 Ford Blvd                RT-DET-0A1    C-34035       
Silver Excavating LLC - SW-COMM-2YD   2541 Ford Pkwy                RT-DET-0A1    C-43519       
Summit Excavating Inc - SW-COMM-2YD   9366 Maple Ave                RT-DET-0A1    C-34616       
North Development Corp -SW-COMM-2YD   5695 Telegraph Pkwy           RT-DET-0A1    C-29613       
North Development - SiteSW-COMM-2YD   9583 Monroe Way               RT-DET-0A1    C-26770       
Red Hauling Corp - Site SW-COMM-2YD   6076 Lincoln Blvd             RT-DET-0A1    C-00977       
Heritage Contracting - SSW-COMM-2YD   7976 Oak St                   RT-DET-0A1    C-26629       
Heritage Disposal - SiteSW-COMM-2YD   PO Box 9030                   RT-DET-0A1    C-34897       
Oak Landscaping Inc - SiSW-COMM-2YD   No Address on File            RT-DET-0A1    C-39607       
Red Disposal Ltd - Site SW-COMM-2YD   217 Cherry Hill Pkwy          RT-DET-0A1    C-28380       
Cornerstone Waste Co - SSW-COMM-2YD   8474 Middlebelt Way           RT-DET-0A1    C-21722       
Golden Services Co - SitSW-COMM-2YD   5741 Ford Ct                  RT-DET-0A1    C-23668       
Juniper Transport Inc - SW-COMM-2YD   2977 Woodward Pkwy            RT-DET-0A1    C-18467       
North Maintenance Co - SSW-COMM-2YD   9928 Van Buren Pkwy           RT-DET-0A1    C-36344       
Summit Contracting Co - SW-COMM-2YD   6418 Grand River St           RT-DET-0A1    C-09854       
Liberty Hauling - Site 2SW-COMM-2YD   4554 Ford Dr                  RT-DET-0A1    C-01077       
Iron Recycling Co - SiteSW-COMM-2YD   1350 Jefferson Pkwy           RT-DET-0A1    C-22333       
Silver Construction - SiSW-COMM-2YD   8415 Cherry Hill Dr           RT-DET-0A1    C-22407       
Summit Builders - Site 4SW-COMM-2YD   234 Joy Ln                    RT-DET-0A1    C-25253       
Liberty Landscaping LLC SW-COMM-2YD   8618 Cass Way                 RT-DET-0A1    C-35864       
Twin Landscaping Corp - SW-COMM-2YD   RR 5 Box 819                  RT-DET-0A1    C-41045       
Zephyr Maintenance Co - SW-COMM-2YD   6306 Washington Ln            RT-DET-0A1    C-21750       
Keystone Development CorSW-COMM-2YD   8422 Oak Blvd                 RT-DET-0A1    C-18822       
Cedar Maintenance Ltd - SW-COMM-2YD   9596 Woodward Ave             RT-DET-0A1    C-04210       
Juniper Disposal Corp - SW-COMM-2YD   2679 Madison Way              RT-DET-0A1    C-08091       
Pioneer Recycling - SiteSW-COMM-2YD   8012 Telegraph Ave            RT-DET-0A1    C-21792       
Delta Removal - Site 4  SW-COMM-2YD   7539 Harrison Rd              RT-DET-0A1    C-13842       
Summit Waste Inc - Site SW-COMM-2YD   5039 Warren Way               RT-DET-0A1    C-25208       
North Services Ltd - SitSW-COMM-2YD   3279 Joy Blvd                 RT-DET-0A1    C-12953       
I. Development Inc - SitSW-COMM-2YD   5454 Cass Ave                 RT-DET-0A1    C-01935       
Twin Sanitation - Site 1SW-COMM-2YD   8866 Woodward Rd              RT-DET-0A1    C-10910       
Valley Services - Site 4SW-COMM-2YD   3632 Monroe Ct                RT-DET-0A1    C-12785       
Cornerstone Development SW-COMM-2YD   4373 Adams Ave                RT-DET-0A1    C-43430       
Summit Development - SitSW-COMM-2YD   4114 Franklin Pkwy            RT-DET-0A1    C-42094       
Quality Construction Co SW-COMM-2YD   5184 Ford Dr                  RT-DET-0A1    C-00504       
Lakeside Recycling Inc -SW-COMM-2YD   5783 Telegraph Dr             RT-DET-0A1    C-43903       
Juniper Landscaping Co -SW-COMM-2YD   4407 Washington St            RT-DET-0A1    C-08307       
Riverside Waste LLC - SiSW-COMM-2YD   9488 Grand River Dr           RT-DET-0A1    C-12278       
Riverside Disposal Inc -SW-COMM-2YD   8402 Plymouth Ct              RT-DET-0A1    C-26780       
Heritage Contracting Co SW-COMM-2YD   6941 Cass Ave                 RT-DET-0A1    C-35714       
Cedar Waste - Site 3    SW-COMM-2YD   2013 Jackson Ln               RT-DET-0A1    C-30996       
Valley Construction Inc SW-COMM-2YD   2165 Haggerty Dr              RT-DET-0A1    C-38638       
Valley Development Co - SW-COMM-2YD   9581 Jackson Way              RT-DET-0A1    C-08029       
Valley Maintenance Corp SW-COMM-2YD   6188 Madison Ave              RT-DET-0A1    C-16671       
Zephyr Contracting LLC -SW-COMM-2YD   PO Box 5001                   RT-DET-0A1    C-20272       
Midwest Waste Co - Site SW-COMM-2YD   1041 Middlebelt Way           RT-DET-0A1    C-11292       
Heritage Services - SiteSW-COMM-2YD   9469 Oak Ct                   RT-DET-0A1    C-00636       
Keystone Services - SiteSW-COMM-2YD   7847 Plymouth Pkwy            RT-DET-0A1    C-31093       
Magnolia Transport - SitSW-COMM-2YD   9292 Cass St                  RT-DET-0A1    C-30059       
Summit Excavating Co - SSW-COMM-2YD   810 Lincoln Ln                RT-DET-0A1    C-30693       
Summit Excavating - SiteSW-COMM-2YD   9994 Warren Ct                RT-DET-0A1    C-27508       
North Transport Co - SitSW-COMM-2YD   6931 Telegraph Blvd           RT-DET-0A1    C-06088       
Pioneer Contracting Ltd SW-COMM-2YD   2456 Grant Ln                 RT-DET-0A1    C-25537       
First Excavating Co - SiSW-COMM-2YD   7886 Cass Way                 RT-DET-0A1    C-32414       
Juniper Transport - SiteSW-COMM-2YD   936 Monroe Ln                 RT-DET-0A1    C-14468       
Twin Recycling Ltd - SitSW-COMM-2YD   633 Plymouth Way              RT-DET-0A1    C-35683       
Iron Removal - Site 3   SW-COMM-2YD   8214 Cass Blvd                RT-DET-0A1    C-02420       
First Landscaping - SiteSW-COMM-2YD   1628 Cedar Pkwy               RT-DET-0A1    C-20335       
Liberty Development LLC SW-COMM-2YD   3363 Michigan Dr              RT-DET-0A1    C-17673       
United Disposal Inc - SiSW-COMM-2YD   175 Plymouth Rd               RT-DET-0A1    C-22263       
Cornerstone Disposal - SSW-COMM-2YD   2133 Cherry Hill Dr           RT-DET-0A1    C-07460       
Silver Landscaping Inc -SW-COMM-2YD   6296 Grant Pkwy               RT-DET-0A1    C-37855       
Oak Development LLC - SiSW-COMM-2YD   9341 Michigan St              RT-DET-0A1    C-36738       
Valley Development Ltd -SW-COMM-2YD   9072 Maple Blvd               RT-DET-0A1    C-15572       
Pioneer Maintenance - SiSW-COMM-2YD   RR 5 Box 556                  RT-DET-0A1    C-39429       
Magnolia Disposal - SiteSW-COMM-2YD   3300 Van Buren Pkwy           RT-DET-0A1    C-39115       
Riverside Construction ISW-COMM-2YD   9908 Haggerty Ln              RT-DET-0A1    C-40613       
Cedar Sanitation - Site SW-COMM-2YD   677 Harrison Dr               RT-DET-0A1    C-43623       
United Contracting - SitSW-COMM-2YD   987 Franklin St               RT-DET-0A1    C-32225       
Red Landscaping Inc - SiSW-COMM-2YD   8835 Cass Ave                 RT-DET-0A1    C-04018       
Twin Landscaping - Site SW-COMM-2YD   7693 Washington Rd            RT-DET-0A1    C-22808       
Summit Excavating Inc - SW-COMM-2YD   679 Adams Pkwy                RT-DET-0A1    C-26152       
Heritage Sanitation - SiSW-COMM-2YD   126 Plymouth Ln               RT-DET-0A1    C-25342       
Valley Maintenance Inc -SW-COMM-2YD   1754 Jackson Way              RT-DET-0A1    C-28323       
Blue Contracting Inc - SSW-COMM-2YD   1987 Lincoln St               RT-DET-0A1    C-02523       
Apex Hauling - Site 1   SW-COMM-2YD   127 Warren Pkwy               RT-DET-0A1    C-14617       
Cedar Excavating Ltd - SSW-COMM-2YD   8686 Washington Ct            RT-DET-0A1    C-17262       
Magnolia Development IncSW-COMM-2YD   2435 Harrison St              RT-DET-0A1    C-08660       
Summit Sanitation Corp -SW-COMM-2YD   6002 Orchard Lake Pkwy        RT-DET-0A1    C-38838       
Cornerstone Contracting SW-COMM-2YD   7896 Orchard Lake Way         RT-DET-0A1    C-07863       
Apex Transport - Site 4 SW-COMM-2YD   1904 Van Buren Ln             RT-DET-0A1    C-41243       
West Development Inc - SSW-COMM-2YD   6072 Trumbull Way             RT-DET-0A1    C-10382       
First Landscaping Corp -SW-COMM-2YD   2116 Telegraph Ct             RT-DET-0A1    C-24375       
Cedar Disposal - Site 4 SW-COMM-2YD   9437 Michigan Pkwy            RT-DET-0A1    C-21557       
North Excavating Ltd - SSW-COMM-2YD   1675 Van Buren Ct             RT-DET-0A1    C-08392       
Silver Disposal - Site 1SW-COMM-2YD   1246 Greenfield Ave           RT-DET-0A1    C-24782       
Zephyr Recycling - Site SW-COMM-2YD   1367 Joy Blvd                 RT-DET-0A1    C-24965       
Red Services Inc - Site SW-COMM-2YD   6431 Harrison Way             RT-DET-0A1    C-14349       
Valley Disposal Ltd - SiSW-COMM-2YD   1134 Telegraph Rd             RT-DET-0A1    C-11038       
Cedar Hauling - Site 2  SW-COMM-2YD   5528 Monroe Rd                RT-DET-0A1    C-23166       
Iron Landscaping Corp - SW-COMM-2YD   9427 Oak Rd                   RT-DET-0A1    C-17173       
Apex Development - Site SW-COMM-2YD   5126 Michigan Way             RT-DET-0A1    C-12456       
Golden Excavating - SiteSW-COMM-2YD   2215 Oak Ct                   RT-DET-0A1    C-27966       
Riverside Demolition - SSW-COMM-2YD   1475 Main St                  RT-DET-0A1    C-37193       
